date,fert_index
1996-08-01,48.9158950957
1996-09-01,48.27903122759
1996-10-01,47.02630504587
1996-11-01,47.07997190864
1996-12-01,47.34830622249
1997-01-01,47.17114742653
1997-02-01,45.24173648675
1997-03-01,43.47073001537
1997-04-01,41.41904721332
1997-05-01,37.85551380951
1997-06-01,37.19362250203
1997-07-01,37.6639275525
1997-08-01,35.9661084437
1997-09-01,33.93392324018
1997-10-01,33.86483014882
1997-11-01,34.60031997607
1997-12-01,34.68792044672
1998-01-01,34.15125181903
1998-02-01,32.89902502108
1998-03-01,33.90080645944
1998-04-01,36.18713111104
1998-05-01,35.62138045319
1998-06-01,34.74266818148
1998-07-01,34.39920025976
1998-08-01,34.18578126811
1998-09-01,33.77558377964
1998-10-01,32.57678270088
1998-11-01,31.64213956029
1998-12-01,30.89795906323
1999-01-01,30.69129272695
1999-02-01,31.80851940784
1999-03-01,33.9144970361
1999-04-01,32.34026906154
1999-05-01,32.39751371516
1999-06-01,32.16200374869
1999-07-01,31.57230684092
1999-08-01,31.84524610166
1999-09-01,31.89005228102
1999-10-01,31.45145376912
1999-11-01,31.13630476637
1999-12-01,31.25556446141
2000-01-01,32.76777739455
2000-02-01,34.58887293784
2000-03-01,34.39209444102
2000-04-01,33.60498045374
2000-05-01,34.71409561763
2000-06-01,36.7355474486
2000-07-01,39.23529964015
2000-08-01,41.03380482485
2000-09-01,38.24312796086
2000-10-01,37.77506158906
2000-11-01,35.40194812416
2000-12-01,34.91894635924
2001-01-01,38.4967372105
2001-02-01,36.2427289742
2001-03-01,35.33039230713
2001-04-01,34.8187682154
2001-05-01,33.14610994021
2001-06-01,33.33365321578
2001-07-01,33.40458480309
2001-08-01,33.65440593297
2001-09-01,34.44211576145
2001-10-01,34.67109437593
2001-11-01,35.04724744611
2001-12-01,35.7718470082
2002-01-01,36.1952189256
2002-02-01,35.94843346132
2002-03-01,34.60676189209
2002-04-01,33.47202070401
2002-05-01,33.81916561764
2002-06-01,34.44702411619
2002-07-01,34.56941808079
2002-08-01,36.45095572605
2002-09-01,34.85845571111
2002-10-01,34.61493333793
2002-11-01,34.5525135411
2002-12-01,35.54381129878
2003-01-01,37.18603439611
2003-02-01,40.48607102826
2003-03-01,41.89542819029
2003-04-01,39.06477139723
2003-05-01,40.48107719056
2003-06-01,41.43522373436
2003-07-01,42.85213666081
2003-08-01,42.62217637538
2003-09-01,43.58636963906
2003-10-01,44.72250381399
2003-11-01,45.07720449204
2003-12-01,45.91089218335
2004-01-01,46.53263597433
2004-02-01,43.15961038171
2004-03-01,42.6084433217
2004-04-01,42.30433109934
2004-05-01,43.38124614557
2004-06-01,46.5797911666
2004-07-01,51.20246115535
2004-08-01,53.81591501249
2004-09-01,58.02013863076
2004-10-01,61.60630947321
2004-11-01,59.59767794805
2004-12-01,54.25793040117
2005-01-01,54.16490783903
2005-02-01,54.32948621819
2005-03-01,58.81961373653
2005-04-01,62.39740458779
2005-05-01,64.36179903405
2005-06-01,58.84490796437
2005-07-01,59.45683504588
2005-08-01,57.54981009919
2005-09-01,57.79686493684
2005-10-01,58.53031206135
2005-11-01,62.22993867679
2005-12-01,59.20670540747
2006-01-01,57.55018824333
2006-02-01,59.20670540747
2006-03-01,63.37002259551
2006-04-01,63.99046146749
2006-05-01,61.41445205458
2006-06-01,58.6237751906
2006-07-01,58.36787399263
2006-08-01,60.29536516482
2006-09-01,60.9572564723
2006-10-01,60.10932004055
2006-11-01,62.71037398942
2006-12-01,66.38540254438
2007-01-01,68.40704820475
2007-02-01,73.75210014911
2007-03-01,78.67688144663
2007-04-01,77.37688815118
2007-05-01,79.84441378656
2007-06-01,80.62310067271
2007-07-01,77.42097786083
2007-08-01,77.42763068026
2007-09-01,87.13329878443
2007-10-01,92.91070302476
2007-11-01,100.17608634828
2007-12-01,106.55685775284
2008-01-01,109.91639173969
2008-02-01,114.3351027766
2008-03-01,128.77000980207
2008-04-01,174.0653096272
2008-05-01,213.04042394248
2008-06-01,214.56865970122
2008-07-01,239.63922629375
2008-08-01,256.05522873853
2008-09-01,245.37345815242
2008-10-01,242.16448559007
2008-11-01,180.64833892443
2008-12-01,162.44473706721
2009-01-01,164.15376487467
2009-02-01,165.59260471911
2009-03-01,168.55288169239
2009-04-01,142.70543158016
2009-05-01,132.28813214059
2009-06-01,119.83838118735
2009-07-01,99.30528189271
2009-08-01,95.2825541619
2009-09-01,86.16500694625
2009-10-01,87.76069828741
2009-11-01,87.97362127379
2009-12-01,90.8197949482
2010-01-01,92.95092522958
2010-02-01,96.69123089563
2010-03-01,95.00324637649
2010-04-01,92.46111912296
2010-05-01,88.18066369539
2010-06-01,85.40078787376
2010-07-01,92.2909882514
2010-08-01,98.26055790433
2010-09-01,107.41757334552
2010-10-01,112.34859694017
2010-11-01,118.15945731259
2010-12-01,120.83485305219
2011-01-01,120.67260400446
2011-02-01,115.47620323966
2011-03-01,111.73001285908
2011-04-01,110.52139944702
2011-05-01,108.35564802136
2011-06-01,146.01848169353
2011-07-01,153.44880925391
2011-08-01,155.85325518967
2011-09-01,160.61171702185
2011-10-01,160.81943238104
2011-11-01,158.78996767637
2011-12-01,149.11074290464
2012-01-01,138.55776269623
2012-02-01,139.32665972583
2012-03-01,136.90574068752
2012-04-01,154.33703779472
2012-05-01,161.10366070361
2012-06-01,152.75350487305
2012-07-01,118.63775599334
2012-08-01,140.40886073762
2012-09-01,140.67719505147
2012-10-01,134.99042302858
2012-11-01,138.4240247523
2012-12-01,136.61751968479
2013-01-01,131.81737763805
2013-02-01,136.40502217246
2013-03-01,129.7142914294
2013-04-01,117.31720084841
2013-05-01,123.66371024963
2013-06-01,114.44710171192
2013-07-01,110.3313765344
2013-08-01,107.22577872806
2013-09-01,102.13922505734
2013-10-01,98.31309926334
2013-11-01,99.74911090263
2013-12-01,101.24974297873
2014-01-01,105.66526447645
2014-02-01,105.60942788655
2014-03-01,102.59859795258
2014-04-01,94.90837907642
2014-05-01,96.03112235443
2014-06-01,99.49879505757
2014-07-01,100.48395111002
2014-08-01,101.43514409269
2014-09-01,102.7868339775
2014-10-01,103.52714580171
2014-11-01,103.34969326874
2014-12-01,101.78104062012
2015-01-01,101.36218939863
2015-02-01,101.69905265602
2015-03-01,100.88430969039
2015-04-01,95.15832024818
2015-05-01,95.4072527346
2015-06-01,100.1885932898
2015-07-01,99.80917670459
2015-08-01,98.43518872006
2015-09-01,99.60652030013
2015-10-01,95.4687723803
2015-11-01,96.557487953
2015-12-01,96.24798508873
2016-01-01,90.31730941755
2016-02-01,80.30048803834
2016-03-01,81.99744177384
2016-04-01,81.36309726546
2016-05-01,81.08696508505
2016-06-01,72.54103878824
2016-07-01,76.65463031369
2016-08-01,72.69475673646
2016-09-01,73.05125868776
2016-10-01,72.96639047487
2016-11-01,74.51043954205
2016-12-01,75.02915253434
2017-01-01,76.79330701687
2017-02-01,76.75358379617
2017-03-01,76.44786976355
2017-04-01,73.74138825674
2017-05-01,68.50559852449
2017-06-01,70.25871604161
2017-07-01,68.91560614106
2017-08-01,70.74848845154
2017-09-01,74.07601719778
2017-10-01,78.08694341217
2017-11-01,82.67508395184
2017-12-01,74.09940833622
2018-01-01,75.45335079228
2018-02-01,77.69608163431
2018-03-01,78.2752110409
2018-04-01,78.5918444877
2018-05-01,77.3963629596
2018-06-01,78.03045075884
2018-07-01,82.63548241514
2018-08-01,84.56561082431
2018-09-01,86.69724736239
2018-10-01,88.15180038914
2018-11-01,93.11753627303
2018-12-01,89.42814531776
2019-01-01,86.81908444447
2019-02-01,84.8397441476
2019-03-01,84.27847966104
2019-04-01,84.70614727318
2019-05-01,84.42242092393
2019-06-01,83.78403663812
2019-07-01,82.70519020904
2019-08-01,81.7454226209
2019-09-01,77.83964961817
2019-10-01,77.73231589264
2019-11-01,75.04271287283
2019-12-01,72.6279055745
2020-01-01,72.27557340485
2020-02-01,70.93576397677
2020-03-01,72.725842118
2020-04-01,72.21288493112
2020-05-01,67.81683016364
2020-06-01,68.24246353544
2020-07-01,71.95850510192
2020-08-01,78.2544396031
2020-09-01,79.59897503855
2020-10-01,79.77601808965
2020-11-01,80.01506656742
2020-12-01,81.48602774224
2021-01-01,86.16996104782
2021-02-01,105.40850987147
2021-03-01,111.34130941277
2021-04-01,110.22171376656
2021-05-01,116.71356304588
2021-06-01,135.52292685902
2021-07-01,153.04351839274
2021-08-01,159.47205225678
2021-09-01,160.70982363293
2021-10-01,205.52768747218
2021-11-01,240.0129801897
2021-12-01,243.54553505383
2022-01-01,234.71371880053
2022-02-01,220.68307368837
2022-03-01,257.68080411925
2022-04-01,293.7262075568
2022-05-01,259.92346497496
2022-06-01,252.96807184635
2022-07-01,240.38059208641
2022-08-01,229.62608492721
2022-09-01,232.72306502517
2022-10-01,217.90065530936
2022-11-01,201.86678620782
2022-12-01,186.64187671065
2023-01-01,174.66418152917
2023-02-01,163.96145133399
2023-03-01,158.03962271366
2023-04-01,155.97461761129
2023-05-01,152.47222347004
2023-06-01,138.29417795265
2023-07-01,145.64947689349
2023-08-01,157.5811001175
2023-09-01,157.52381276327
2023-10-01,161.7776388799
2023-11-01,157.15584430553
2023-12-01,119.36419171522
2024-01-01,115.92994014282
2024-02-01,117.99761755097
2024-03-01,115.32504052468
2024-04-01,113.79776485559
2024-05-01,108.45016458635
2024-06-01,118.1996018422
2024-07-01,120.34210757881
2024-08-01,120.02263242995
2024-09-01,118.71560445003
2024-10-01,123.48054261006
2024-11-01,119.71809662081
2024-12-01,119.60596346374
