date,district,season,rainfall_anomaly
2005-10-01,Nyagatare,B,0.5208276610559913
2005-11-01,Nyagatare,B,-1.3319902757181554
2005-12-01,Nyagatare,B,-1.8102486181489446
2006-01-01,Nyagatare,off,-0.2721406536738098
2006-02-01,Nyagatare,off,0.5109411982543651
2006-03-01,Nyagatare,A,-0.17211807214983413
2006-04-01,Nyagatare,A,0.6006978471988107
2006-05-01,Nyagatare,A,0.7945317117665776
2006-06-01,Nyagatare,off,-0.9732038810623743
2006-07-01,Nyagatare,off,0.4178846522317175
2006-08-01,Nyagatare,off,2.8243107901074564
2006-09-01,Nyagatare,off,-0.8662074678577049
2006-10-01,Nyagatare,B,-0.9645084428509172
2006-11-01,Nyagatare,B,1.4257448253748763
2006-12-01,Nyagatare,B,2.0988933967690073
2007-01-01,Nyagatare,off,-0.15903608317355514
2007-02-01,Nyagatare,off,1.2873243173762015
2007-03-01,Nyagatare,A,-0.4699856107388573
2007-04-01,Nyagatare,A,-0.1448107182316851
2007-05-01,Nyagatare,A,1.9164262662048313
2007-06-01,Nyagatare,off,0.6619280609404359
2007-07-01,Nyagatare,off,1.9592462142696152
2007-08-01,Nyagatare,off,0.3497507963017317
2007-09-01,Nyagatare,off,0.31455666974180824
2007-10-01,Nyagatare,B,-0.3553765208891764
2007-11-01,Nyagatare,B,-0.009101274897223979
2007-12-01,Nyagatare,B,-0.8829158383240475
2008-01-01,Nyagatare,off,-0.9092337938038397
2008-02-01,Nyagatare,off,-0.5814399342245374
2008-03-01,Nyagatare,A,0.6409557414947382
2008-04-01,Nyagatare,A,-1.4078404389775283
2008-05-01,Nyagatare,A,-0.856863430503458
2008-06-01,Nyagatare,off,1.551066319356268
2008-07-01,Nyagatare,off,-0.5317005486493379
2008-08-01,Nyagatare,off,2.2132010860856153
2008-09-01,Nyagatare,off,0.2229369607702299
2008-10-01,Nyagatare,B,-0.013610284179285769
2008-11-01,Nyagatare,B,-0.6208989171292543
2008-12-01,Nyagatare,B,-0.9157596018598911
2009-01-01,Nyagatare,off,-0.1101973055528744
2009-02-01,Nyagatare,off,2.859736282915366
2009-03-01,Nyagatare,A,-0.7996190343560242
2009-04-01,Nyagatare,A,-0.3971422655208138
2009-05-01,Nyagatare,A,0.48499508351937626
2009-06-01,Nyagatare,off,-0.853406069704491
2009-07-01,Nyagatare,off,-0.6332029238145204
2009-08-01,Nyagatare,off,-1.0859604649776626
2009-09-01,Nyagatare,off,-1.2857314126386614
2009-10-01,Nyagatare,B,-0.7188165541024268
2009-11-01,Nyagatare,B,-0.20468401471500636
2009-12-01,Nyagatare,B,-0.08683209629764313
2010-01-01,Nyagatare,off,0.6673125584811723
2010-02-01,Nyagatare,off,4.355986954361652
2010-03-01,Nyagatare,A,-0.13714414885519105
2010-04-01,Nyagatare,A,-0.6582519048495012
2010-05-01,Nyagatare,A,-0.6846952916622503
2010-06-01,Nyagatare,off,0.28487115876349445
2010-07-01,Nyagatare,off,-0.15229022705947
2010-08-01,Nyagatare,off,-1.8708500395801964
2010-09-01,Nyagatare,off,-0.6649750410105496
2010-10-01,Nyagatare,B,0.7333427353963621
2010-11-01,Nyagatare,B,-0.32613498620808545
2010-12-01,Nyagatare,B,0.5415078924033871
2011-01-01,Nyagatare,off,-0.28344381240155964
2011-02-01,Nyagatare,off,0.5620965753535704
2011-03-01,Nyagatare,A,0.19182638461351792
2011-04-01,Nyagatare,A,0.11217289166441201
2011-05-01,Nyagatare,A,-0.019556584195137863
2011-06-01,Nyagatare,off,1.8954450521900252
2011-07-01,Nyagatare,off,0.5406375379228556
2011-08-01,Nyagatare,off,2.319671036311223
2011-09-01,Nyagatare,off,3.1137203336936494
2011-10-01,Nyagatare,B,1.619949683017102
2011-11-01,Nyagatare,B,0.297793594690695
2011-12-01,Nyagatare,B,-0.3986440030788273
2012-01-01,Nyagatare,off,-1.421147609789985
2012-02-01,Nyagatare,off,-0.24024252013289665
2012-03-01,Nyagatare,A,-0.734232155659216
2012-04-01,Nyagatare,A,1.5286138003427205
2012-05-01,Nyagatare,A,1.9093089991506245
2012-06-01,Nyagatare,off,1.0155293277327142
2012-07-01,Nyagatare,off,-0.3638314953202171
2012-08-01,Nyagatare,off,2.3844768787734094
2012-09-01,Nyagatare,off,0.5557695280847876
2012-10-01,Nyagatare,B,1.446861009998769
2012-11-01,Nyagatare,B,0.2329817469019844
2012-12-01,Nyagatare,B,1.6022937842518168
2013-01-01,Nyagatare,off,0.1808993288603336
2013-02-01,Nyagatare,off,-0.422809281810105
2013-03-01,Nyagatare,A,1.1061633154837691
2013-04-01,Nyagatare,A,0.11219903811588491
2013-05-01,Nyagatare,A,-0.8362253558319314
2013-06-01,Nyagatare,off,-1.2326097029985157
2013-07-01,Nyagatare,off,-0.40466113729403447
2013-08-01,Nyagatare,off,-0.623209702305556
2013-09-01,Nyagatare,off,1.8143891423814453
2013-10-01,Nyagatare,B,-0.60702032099242
2013-11-01,Nyagatare,B,0.8521628963105236
2013-12-01,Nyagatare,B,0.4681987941175789
2014-01-01,Nyagatare,off,-0.6254783666230475
2014-02-01,Nyagatare,off,0.15501964282671046
2014-03-01,Nyagatare,A,0.2651955361645815
2014-04-01,Nyagatare,A,-0.5140020514644844
2014-05-01,Nyagatare,A,-1.8779182492055895
2014-06-01,Nyagatare,off,-0.3736558752233691
2014-07-01,Nyagatare,off,-0.1914443112985655
2014-08-01,Nyagatare,off,-0.05110973978385682
2014-09-01,Nyagatare,off,0.3575764411665469
2014-10-01,Nyagatare,B,-0.25054723064593554
2014-11-01,Nyagatare,B,-0.11813794704809394
2014-12-01,Nyagatare,B,-0.3494378140893684
2015-01-01,Nyagatare,off,-1.7318461552991862
2015-02-01,Nyagatare,off,-0.883120341779425
2015-03-01,Nyagatare,A,-0.2609851567322779
2015-04-01,Nyagatare,A,1.0301053177827357
2015-05-01,Nyagatare,A,-1.2954556122339107
2015-06-01,Nyagatare,off,0.3188352798364174
2015-07-01,Nyagatare,off,-0.3855196783413961
2015-08-01,Nyagatare,off,-0.43821756474828566
2015-09-01,Nyagatare,off,0.00934874771267698
2015-10-01,Nyagatare,B,-0.08862003601762204
2015-11-01,Nyagatare,B,0.3118326870591046
2015-12-01,Nyagatare,B,-0.5105238928945283
2016-01-01,Nyagatare,off,0.6902163007764366
2016-02-01,Nyagatare,off,-1.372026008749697
2016-03-01,Nyagatare,A,0.6789240901290542
2016-04-01,Nyagatare,A,1.0476594961066736
2016-05-01,Nyagatare,A,-1.6780385251430527
2016-06-01,Nyagatare,off,-1.1518622377441816
2016-07-01,Nyagatare,off,-0.2568479762559991
2016-08-01,Nyagatare,off,-1.7619761917695937
2016-09-01,Nyagatare,off,0.37890688342428797
2016-10-01,Nyagatare,B,0.37205992769784146
2016-11-01,Nyagatare,B,0.40515593882579354
2016-12-01,Nyagatare,B,-0.5976616105838995
2017-01-01,Nyagatare,off,-1.0756641595339556
2017-02-01,Nyagatare,off,-0.40323108160572035
2017-03-01,Nyagatare,A,-0.5082298104057197
2017-04-01,Nyagatare,A,-0.9412040509581536
2017-05-01,Nyagatare,A,0.20637647893146516
2017-06-01,Nyagatare,off,-1.1342458332535417
2017-07-01,Nyagatare,off,0.3181691303357907
2017-08-01,Nyagatare,off,0.5956903838761147
2017-09-01,Nyagatare,off,1.2546352835257848
2017-10-01,Nyagatare,B,0.27326022406656025
2017-11-01,Nyagatare,B,-0.06103935019992242
2017-12-01,Nyagatare,B,-1.223034967981343
2018-01-01,Nyagatare,off,0.4995430765699885
2018-02-01,Nyagatare,off,-0.6461621199810289
2018-03-01,Nyagatare,A,2.4379178974750335
2018-04-01,Nyagatare,A,2.9213413102175103
2018-05-01,Nyagatare,A,2.0771798433325848
2018-06-01,Nyagatare,off,-0.27606896101377953
2018-07-01,Nyagatare,off,-0.4093262014926265
2018-08-01,Nyagatare,off,0.07667061902571637
2018-09-01,Nyagatare,off,-0.6141282517338172
2018-10-01,Nyagatare,B,-0.8040361728873641
2018-11-01,Nyagatare,B,-0.3102346246653839
2018-12-01,Nyagatare,B,2.136085052526354
2019-01-01,Nyagatare,off,1.340710476285809
2019-02-01,Nyagatare,off,-0.3381913776405912
2019-03-01,Nyagatare,A,-1.0738128952575325
2019-04-01,Nyagatare,A,-0.03704605303643691
2019-05-01,Nyagatare,A,1.7075928629512225
2019-06-01,Nyagatare,off,0.3521515897418013
2019-07-01,Nyagatare,off,-0.29177438225527197
2019-08-01,Nyagatare,off,-0.25065926639964375
2019-09-01,Nyagatare,off,0.06590053749351937
2019-10-01,Nyagatare,B,0.02884785191660268
2019-11-01,Nyagatare,B,1.0621752538061562
2019-12-01,Nyagatare,B,0.2804301183162423
2020-01-01,Nyagatare,off,1.32108941500344
2020-02-01,Nyagatare,off,0.07440187113509338
2020-03-01,Nyagatare,A,0.21833106634949118
2020-04-01,Nyagatare,A,1.8710451120415346
2020-05-01,Nyagatare,A,-1.1923793520192765
2020-06-01,Nyagatare,off,-0.786438023156679
2020-07-01,Nyagatare,off,-0.16660630466722512
2020-08-01,Nyagatare,off,-1.4990665781898374
2020-09-01,Nyagatare,off,-0.5258183372871411
2020-10-01,Nyagatare,B,1.9259124733965831
2020-11-01,Nyagatare,B,-0.2437123094505783
2020-12-01,Nyagatare,B,1.687763310581151
2021-01-01,Nyagatare,off,1.2563970529162534
2021-02-01,Nyagatare,off,0.13754091910245572
2021-03-01,Nyagatare,A,-0.19648066704708966
2021-04-01,Nyagatare,A,-0.217850722969665
2021-05-01,Nyagatare,A,1.3095979898860672
2021-06-01,Nyagatare,off,-0.8844104721657928
2021-07-01,Nyagatare,off,-0.1642458412331245
2021-08-01,Nyagatare,off,0.2329641249100334
2021-09-01,Nyagatare,off,0.1760098708008142
2021-10-01,Nyagatare,B,0.09282994982818793
2021-11-01,Nyagatare,B,-0.6927894928190421
2021-12-01,Nyagatare,B,0.4805237776591174
2022-01-01,Nyagatare,off,0.2656204458485614
2022-02-01,Nyagatare,off,2.085442289144242
2022-03-01,Nyagatare,A,-0.516871451397845
2022-04-01,Nyagatare,A,0.17339645537248846
2022-05-01,Nyagatare,A,0.6786526445944948
2022-06-01,Nyagatare,off,-0.9604157590982189
2022-07-01,Nyagatare,off,0.25218940771463016
2022-08-01,Nyagatare,off,0.6488885629325541
2022-09-01,Nyagatare,off,-0.3596057273234234
2022-10-01,Nyagatare,B,-0.4269724177135526
2022-11-01,Nyagatare,B,0.19861270206278284
2022-12-01,Nyagatare,B,0.3669074291730948
2023-01-01,Nyagatare,off,1.6534304648473659
2023-02-01,Nyagatare,off,-1.6770969185975035
2023-03-01,Nyagatare,A,0.5988326500872886
2023-04-01,Nyagatare,A,1.2241882780416105
2023-05-01,Nyagatare,A,-0.058348438599674875
2023-06-01,Nyagatare,off,-0.8684132374234335
2023-07-01,Nyagatare,off,-0.634782873885592
2023-08-01,Nyagatare,off,-2.1401621192113622
2023-09-01,Nyagatare,off,0.6215555520627097
2023-10-01,Nyagatare,B,-0.1785841851111981
2023-11-01,Nyagatare,B,0.6187699998593467
2023-12-01,Nyagatare,B,1.0601016969361388
2024-01-01,Nyagatare,off,-0.49547411481699805
2024-02-01,Nyagatare,off,-0.6874860015217947
2024-03-01,Nyagatare,A,-1.1538473623009298
2024-04-01,Nyagatare,A,0.7985374197663173
2024-05-01,Nyagatare,A,-1.663030187400254
2024-06-01,Nyagatare,off,-1.2126833251848617
2024-07-01,Nyagatare,off,0.002264909911495269
2024-08-01,Nyagatare,off,-1.2025908665504907
2024-09-01,Nyagatare,off,0.03202363095393325
2024-10-01,Nyagatare,B,-0.10950906886721293
2024-11-01,Nyagatare,B,2.8946906739750276
2024-12-01,Nyagatare,B,0.06723060389823288
2025-01-01,Nyagatare,off,-0.4966726371110601
2025-02-01,Nyagatare,off,-1.359775082942627
2025-03-01,Nyagatare,A,-1.3508982432774364
2025-04-01,Nyagatare,A,0.7591533900224889
2025-05-01,Nyagatare,A,0.6053502440983111
2025-06-01,Nyagatare,off,1.6396048898936313
2025-07-01,Nyagatare,off,-0.4653813280856756
2025-08-01,Nyagatare,off,0.3717025928610479
2025-09-01,Nyagatare,off,-1.26028067167742
2025-10-01,Nyagatare,B,0.708259334169784
2025-11-01,Nyagatare,B,-0.964790060429611
2025-12-01,Nyagatare,B,1.3852682082520167
2026-01-01,Nyagatare,off,0.9413943478119159
2026-02-01,Nyagatare,off,0.8397061418169746
2026-03-01,Nyagatare,A,0.3538911525570461
2026-04-01,Nyagatare,A,-0.4166349465325502
2026-05-01,Nyagatare,A,-1.637021249547616
2026-06-01,Nyagatare,off,-0.5980327111095283
1981-01-01,Nyamagabe,off,-0.774529363312905
1981-02-01,Nyamagabe,off,-0.9068759414963034
1981-03-01,Nyamagabe,A,0.10995765214587253
1981-04-01,Nyamagabe,A,1.2639741267891675
1981-05-01,Nyamagabe,A,1.2703780191374956
1981-06-01,Nyamagabe,off,-0.26343071623948205
1981-07-01,Nyamagabe,off,-0.17243230081953528
1981-08-01,Nyamagabe,off,2.3780606744296735
1981-09-01,Nyamagabe,off,0.41319034306147795
1981-10-01,Nyamagabe,B,-0.2102362947582078
1981-11-01,Nyamagabe,B,-0.46541056327165403
1981-12-01,Nyamagabe,B,-0.5770088548198756
1982-01-01,Nyamagabe,off,0.7259127261345741
1982-02-01,Nyamagabe,off,-0.43660640112677207
1982-03-01,Nyamagabe,A,-1.059586557318102
1982-04-01,Nyamagabe,A,1.2767510679207923
1982-05-01,Nyamagabe,A,0.04821652879892063
1982-06-01,Nyamagabe,off,-0.11078545831838033
1982-07-01,Nyamagabe,off,-0.5604154827826192
1982-08-01,Nyamagabe,off,-1.2298046238884845
1982-09-01,Nyamagabe,off,1.2603368704031652
1982-10-01,Nyamagabe,B,-0.20942854338454692
1982-11-01,Nyamagabe,B,0.8315100009351819
1982-12-01,Nyamagabe,B,0.8433565892268394
1983-01-01,Nyamagabe,off,-1.840003179456052
1983-02-01,Nyamagabe,off,0.020060581562740102
1983-03-01,Nyamagabe,A,0.2055648621564429
1983-04-01,Nyamagabe,A,1.8393601391937389
1983-05-01,Nyamagabe,A,-0.6748747138681922
1983-06-01,Nyamagabe,off,-0.7053400758771937
1983-07-01,Nyamagabe,off,-0.2182024807265637
1983-08-01,Nyamagabe,off,2.191507564884935
1983-09-01,Nyamagabe,off,-0.15588613739286714
1983-10-01,Nyamagabe,B,0.055901167795991795
1983-11-01,Nyamagabe,B,0.4506702295458001
1983-12-01,Nyamagabe,B,-0.15430284196437258
1984-01-01,Nyamagabe,off,0.5059185097030487
1984-02-01,Nyamagabe,off,-0.07177653107743419
1984-03-01,Nyamagabe,A,-0.1732768621810858
1984-04-01,Nyamagabe,A,-0.8354135378679876
1984-05-01,Nyamagabe,A,-2.360916489852053
1984-06-01,Nyamagabe,off,-1.2232773913738793
1984-07-01,Nyamagabe,off,2.246484230744383
1984-08-01,Nyamagabe,off,1.375174361333424
1984-09-01,Nyamagabe,off,-1.0990845380350847
1984-10-01,Nyamagabe,B,1.0086044550859146
1984-11-01,Nyamagabe,B,0.33854698370284964
1984-12-01,Nyamagabe,B,-0.36246766476668946
1985-01-01,Nyamagabe,off,-1.0505785543661472
1985-02-01,Nyamagabe,off,0.10735204141306837
1985-03-01,Nyamagabe,A,-0.31100917685758234
1985-04-01,Nyamagabe,A,1.963542707555985
1985-05-01,Nyamagabe,A,-1.0122634255045502
1985-06-01,Nyamagabe,off,0.5668194811590577
1985-07-01,Nyamagabe,off,-0.7008051740131107
1985-08-01,Nyamagabe,off,-1.8475401466461931
1985-09-01,Nyamagabe,off,1.7108082173136885
1985-10-01,Nyamagabe,B,-0.08919609925844857
1985-11-01,Nyamagabe,B,0.3034994771253323
1985-12-01,Nyamagabe,B,-0.4983476949429486
1986-01-01,Nyamagabe,off,1.0099269553300607
1986-02-01,Nyamagabe,off,-0.13535977895883927
1986-03-01,Nyamagabe,A,0.08965038075925053
1986-04-01,Nyamagabe,A,2.639046670663781
1986-05-01,Nyamagabe,A,-0.43659810495784396
1986-06-01,Nyamagabe,off,-0.2796413621383688
1986-07-01,Nyamagabe,off,-0.7274710042989418
1986-08-01,Nyamagabe,off,-1.3413224425980976
1986-09-01,Nyamagabe,off,-0.9531812924869199
1986-10-01,Nyamagabe,B,0.5144679958993937
1986-11-01,Nyamagabe,B,0.016666652947875414
1986-12-01,Nyamagabe,B,-0.18684197345477616
1987-01-01,Nyamagabe,off,0.3902026363170852
1987-02-01,Nyamagabe,off,1.0688328231694952
1987-03-01,Nyamagabe,A,0.777800603291122
1987-04-01,Nyamagabe,A,-0.3651740228112087
1987-05-01,Nyamagabe,A,1.7327385148227437
1987-06-01,Nyamagabe,off,-0.016234543810880887
1987-07-01,Nyamagabe,off,-0.40372131939204375
1987-08-01,Nyamagabe,off,-0.6270877125653799
1987-09-01,Nyamagabe,off,1.3117564685998429
1987-10-01,Nyamagabe,B,0.11596115774416503
1987-11-01,Nyamagabe,B,1.6378155682795612
1987-12-01,Nyamagabe,B,-0.6683197175992136
1988-01-01,Nyamagabe,off,0.360265785727299
1988-02-01,Nyamagabe,off,0.9153183540369694
1988-03-01,Nyamagabe,A,0.7075552362800228
1988-04-01,Nyamagabe,A,0.6365717375265755
1988-05-01,Nyamagabe,A,-0.8714903376234056
1988-06-01,Nyamagabe,off,-1.3148627664278365
1988-07-01,Nyamagabe,off,0.3965098726150869
1988-08-01,Nyamagabe,off,4.400192527497185
1988-09-01,Nyamagabe,off,-0.13304851175377816
1988-10-01,Nyamagabe,B,-0.011052870344198364
1988-11-01,Nyamagabe,B,1.2396674201020401
1988-12-01,Nyamagabe,B,-0.8804578143583746
1989-01-01,Nyamagabe,off,-0.18371730666241345
1989-02-01,Nyamagabe,off,0.22696737558164068
1989-03-01,Nyamagabe,A,0.6273188953096905
1989-04-01,Nyamagabe,A,-0.1508907867886298
1989-05-01,Nyamagabe,A,-0.7448825036033271
1989-06-01,Nyamagabe,off,-0.4432289713963668
1989-07-01,Nyamagabe,off,1.1384783658024367
1989-08-01,Nyamagabe,off,0.40196108065503133
1989-09-01,Nyamagabe,off,-0.25764564990554223
1989-10-01,Nyamagabe,B,0.032414315797468576
1989-11-01,Nyamagabe,B,0.10474287355577927
1989-12-01,Nyamagabe,B,0.3946928184212585
1990-01-01,Nyamagabe,off,-0.6223509296809564
1990-02-01,Nyamagabe,off,2.874097479073143
1990-03-01,Nyamagabe,A,0.18814340744934324
1990-04-01,Nyamagabe,A,0.5783462237269802
1990-05-01,Nyamagabe,A,-0.8804369830191336
1990-06-01,Nyamagabe,off,-1.510496976128021
1990-07-01,Nyamagabe,off,-0.41837069448624864
1990-08-01,Nyamagabe,off,-0.7104508000526143
1990-09-01,Nyamagabe,off,0.5671407588242808
1990-10-01,Nyamagabe,B,-0.4979964146942022
1990-11-01,Nyamagabe,B,-0.7608097728279173
1990-12-01,Nyamagabe,B,-0.4681448669043862
1991-01-01,Nyamagabe,off,-0.5946566131048877
1991-02-01,Nyamagabe,off,-0.459158297616267
1991-03-01,Nyamagabe,A,-0.5494230589521628
1991-04-01,Nyamagabe,A,-0.04027154545552365
1991-05-01,Nyamagabe,A,1.5478674819398262
1991-06-01,Nyamagabe,off,1.7322480180406064
1991-07-01,Nyamagabe,off,-0.16896700242265403
1991-08-01,Nyamagabe,off,-1.516151144826728
1991-09-01,Nyamagabe,off,-0.8239721435584961
1991-10-01,Nyamagabe,B,1.6447972603822312
1991-11-01,Nyamagabe,B,-0.3038369001618522
1991-12-01,Nyamagabe,B,-0.4840918537359511
1992-01-01,Nyamagabe,off,-0.9166020062805699
1992-02-01,Nyamagabe,off,0.2391794044322976
1992-03-01,Nyamagabe,A,-0.5710736619221718
1992-04-01,Nyamagabe,A,0.743696984809999
1992-05-01,Nyamagabe,A,0.3524846384198963
1992-06-01,Nyamagabe,off,1.1304313546924085
1992-07-01,Nyamagabe,off,-0.664813847526888
1992-08-01,Nyamagabe,off,-1.8438502948221056
1992-09-01,Nyamagabe,off,0.2733392322990654
1992-10-01,Nyamagabe,B,1.3350243812909546
1992-11-01,Nyamagabe,B,-0.30343625202567387
1992-12-01,Nyamagabe,B,-0.5193649024621777
1993-01-01,Nyamagabe,off,0.5981045614812844
1993-02-01,Nyamagabe,off,0.7810132208387423
1993-03-01,Nyamagabe,A,-0.8253738551689883
1993-04-01,Nyamagabe,A,-0.39642255453168956
1993-05-01,Nyamagabe,A,0.1507588814492402
1993-06-01,Nyamagabe,off,-0.9108113371914488
1993-07-01,Nyamagabe,off,-0.7103956816700063
1993-08-01,Nyamagabe,off,2.3282477486744853
1993-09-01,Nyamagabe,off,-1.9300005995893765
1993-10-01,Nyamagabe,B,-1.67412098624777
1993-11-01,Nyamagabe,B,-0.6388052215602003
1993-12-01,Nyamagabe,B,-1.2338752130433224
1994-01-01,Nyamagabe,off,0.955598527108544
1994-02-01,Nyamagabe,off,-0.38046910123420685
1994-03-01,Nyamagabe,A,-0.012608652039849403
1994-04-01,Nyamagabe,A,-0.11597476880632371
1994-05-01,Nyamagabe,A,0.26737812807922895
1994-06-01,Nyamagabe,off,-0.9687729419021938
1994-07-01,Nyamagabe,off,0.022336800295231336
1994-08-01,Nyamagabe,off,-0.3212136919321173
1994-09-01,Nyamagabe,off,-0.7075852919400452
1994-10-01,Nyamagabe,B,-0.21743208484231114
1994-11-01,Nyamagabe,B,0.4056820260656788
1994-12-01,Nyamagabe,B,0.8680607619579547
1995-01-01,Nyamagabe,off,-0.03378257759952551
1995-02-01,Nyamagabe,off,-0.3601515903294965
1995-03-01,Nyamagabe,A,0.04557050549528056
1995-04-01,Nyamagabe,A,0.5159650339002606
1995-05-01,Nyamagabe,A,0.44091636691331537
1995-06-01,Nyamagabe,off,3.803711391773145
1995-07-01,Nyamagabe,off,-0.14143207457155005
1995-08-01,Nyamagabe,off,-1.7992823207097572
1995-09-01,Nyamagabe,off,-0.4670928444965443
1995-10-01,Nyamagabe,B,1.183734990123552
1995-11-01,Nyamagabe,B,0.3392857973220986
1995-12-01,Nyamagabe,B,-0.826862278791707
1996-01-01,Nyamagabe,off,-0.25312777223468597
1996-02-01,Nyamagabe,off,-0.41279431657701643
1996-03-01,Nyamagabe,A,-0.5735490568966407
1996-04-01,Nyamagabe,A,-0.7466535083772933
1996-05-01,Nyamagabe,A,-0.6692299096122214
1996-06-01,Nyamagabe,off,-0.013653060155660361
1996-07-01,Nyamagabe,off,1.052666828842829
1996-08-01,Nyamagabe,off,1.5215443061599776
1996-09-01,Nyamagabe,off,0.01854434872718765
1996-10-01,Nyamagabe,B,-0.3731108312498661
1996-11-01,Nyamagabe,B,-0.3373572979672911
1996-12-01,Nyamagabe,B,-0.23208010754733469
1997-01-01,Nyamagabe,off,1.475205713670572
1997-02-01,Nyamagabe,off,-1.0310226544983165
1997-03-01,Nyamagabe,A,-0.7478617942409833
1997-04-01,Nyamagabe,A,0.5773343638684443
1997-05-01,Nyamagabe,A,1.0602224226369072
1997-06-01,Nyamagabe,off,2.0254820525172565
1997-07-01,Nyamagabe,off,0.2828383684515962
1997-08-01,Nyamagabe,off,-0.6379211454323959
1997-09-01,Nyamagabe,off,-1.3803574743596316
1997-10-01,Nyamagabe,B,0.27548121219952243
1997-11-01,Nyamagabe,B,0.523939766059075
1997-12-01,Nyamagabe,B,1.173124303709963
1998-01-01,Nyamagabe,off,1.59986139095405
1998-02-01,Nyamagabe,off,2.3037113176603383
1998-03-01,Nyamagabe,A,0.22627447500687356
1998-04-01,Nyamagabe,A,0.11393871086397067
1998-05-01,Nyamagabe,A,0.4774043952614501
1998-06-01,Nyamagabe,off,1.6500372570529447
1998-07-01,Nyamagabe,off,0.22381228571500122
1998-08-01,Nyamagabe,off,-1.0790170486597306
1998-09-01,Nyamagabe,off,0.583150046475115
1998-10-01,Nyamagabe,B,-0.3281449706027766
1998-11-01,Nyamagabe,B,-0.837767831505328
1998-12-01,Nyamagabe,B,-1.0546931814039973
1999-01-01,Nyamagabe,off,0.653435962432429
1999-02-01,Nyamagabe,off,-1.894871074585615
1999-03-01,Nyamagabe,A,1.774323572985259
1999-04-01,Nyamagabe,A,-0.7656195733635274
1999-05-01,Nyamagabe,A,-1.403916366652455
1999-06-01,Nyamagabe,off,-0.6652112453831845
1999-07-01,Nyamagabe,off,-0.6720109559063284
1999-08-01,Nyamagabe,off,3.399057456109469
1999-09-01,Nyamagabe,off,0.5401303193186916
1999-10-01,Nyamagabe,B,-1.4980327551065469
1999-11-01,Nyamagabe,B,0.166765259758642
1999-12-01,Nyamagabe,B,0.2161204188228087
2000-01-01,Nyamagabe,off,-0.9078567645913537
2000-02-01,Nyamagabe,off,-0.867452421736609
2000-03-01,Nyamagabe,A,-0.33255228193458325
2000-04-01,Nyamagabe,A,-0.686613179213019
2000-05-01,Nyamagabe,A,-1.0109750191053162
2000-06-01,Nyamagabe,off,-1.6821679405347236
2000-07-01,Nyamagabe,off,-0.49296400408054486
2000-08-01,Nyamagabe,off,-1.5655282489624032
2000-09-01,Nyamagabe,off,-1.1072026689055998
2000-10-01,Nyamagabe,B,-0.14528486088047365
2000-11-01,Nyamagabe,B,0.9877801619058133
2000-12-01,Nyamagabe,B,0.5351360710821071
2001-01-01,Nyamagabe,off,1.3867740647294575
2001-02-01,Nyamagabe,off,-1.0224708953789774
2001-03-01,Nyamagabe,A,0.2597173547735959
2001-04-01,Nyamagabe,A,-0.26966828744771265
2001-05-01,Nyamagabe,A,-0.37168479936333615
2001-06-01,Nyamagabe,off,-0.763069171930252
2001-07-01,Nyamagabe,off,2.859389621670299
2001-08-01,Nyamagabe,off,0.3276561595302317
2001-09-01,Nyamagabe,off,2.1870191102022374
2001-10-01,Nyamagabe,B,0.5598537677050369
2001-11-01,Nyamagabe,B,0.2982936879456813
2001-12-01,Nyamagabe,B,-0.30108904990807484
2002-01-01,Nyamagabe,off,0.5749344413019962
2002-02-01,Nyamagabe,off,-0.597571977783334
2002-03-01,Nyamagabe,A,-0.4188241539881961
2002-04-01,Nyamagabe,A,0.23132650094597065
2002-05-01,Nyamagabe,A,1.0300137418216344
2002-06-01,Nyamagabe,off,-1.605524011179719
2002-07-01,Nyamagabe,off,-0.3900779854735098
2002-08-01,Nyamagabe,off,-1.2144723377160727
2002-09-01,Nyamagabe,off,-0.9971625115283282
2002-10-01,Nyamagabe,B,-0.3490539301644104
2002-11-01,Nyamagabe,B,-0.4514886599109572
2002-12-01,Nyamagabe,B,0.9271543277782465
2003-01-01,Nyamagabe,off,-1.1099328358184826
2003-02-01,Nyamagabe,off,-0.5386920439952627
2003-03-01,Nyamagabe,A,-1.102605977629921
2003-04-01,Nyamagabe,A,0.5228894483434778
2003-05-01,Nyamagabe,A,-0.05149489826218558
2003-06-01,Nyamagabe,off,-0.9381819781685354
2003-07-01,Nyamagabe,off,-0.7128292889552278
2003-08-01,Nyamagabe,off,0.26246685289654414
2003-09-01,Nyamagabe,off,0.6111607993904293
2003-10-01,Nyamagabe,B,0.8569924906871826
2003-11-01,Nyamagabe,B,-0.18130522395794707
2003-12-01,Nyamagabe,B,-1.1280817508944752
2004-01-01,Nyamagabe,off,0.4274896425561238
2004-02-01,Nyamagabe,off,-0.007102518815751306
2004-03-01,Nyamagabe,A,0.04601167984844599
2004-04-01,Nyamagabe,A,0.42753311220838697
2004-05-01,Nyamagabe,A,-1.208896493943744
2004-06-01,Nyamagabe,off,-1.731358130847975
2004-07-01,Nyamagabe,off,-0.2833380440960543
2004-08-01,Nyamagabe,off,-0.6062675561051276
2004-09-01,Nyamagabe,off,0.09075594186822039
2004-10-01,Nyamagabe,B,-0.6315316634158515
2004-11-01,Nyamagabe,B,-0.509884370184355
2004-12-01,Nyamagabe,B,0.7344580074233794
2005-01-01,Nyamagabe,off,0.20490615770812312
2005-02-01,Nyamagabe,off,-0.5009308719257994
